"fix_time","fix_item","trial","subject","rt","value_down_boundary","value_up_boundary","choice"
535,3,70,10,997,18,6,"1"
158,1,70,10,997,18,6,"1"
304,3,70,10,997,18,6,"1"
206,1,71,10,819,16,10,"1"
613,3,71,10,819,16,10,"1"
593,3,72,10,939,12,14,"1"
162,1,72,10,939,12,14,"1"
184,3,72,10,939,12,14,"1"
130,1,73,10,814,4,14,"1"
684,3,73,10,814,4,14,"1"
1469,3,74,10,1469,18,18,"1"
584,1,82,10,1013,20,4,"1"
183,3,82,10,1013,20,4,"1"
246,1,82,10,1013,20,4,"1"
231,3,87,10,1514,6,10,"-1"
1283,1,87,10,1514,6,10,"-1"
335,3,2,12,2948,6,12,"1"
413,1,2,12,2948,6,12,"1"
436,3,2,12,2948,6,12,"1"
1764,1,2,12,2948,6,12,"1"
819,1,4,12,819,6,8,"-1"
1068,1,6,12,1068,12,14,"-1"
900,1,8,12,900,8,6,"-1"
16,3,10,12,818,10,20,"1"
802,1,10,12,818,10,20,"1"
852,3,11,12,852,2,10,"1"
1247,3,12,12,2032,8,12,"-1"
785,-1,12,12,2032,8,12,"-1"
985,3,13,12,985,6,2,"-1"
1684,3,15,12,1684,8,10,"-1"
967,3,16,12,967,10,10,"-1"
1136,1,17,12,1136,20,16,"-1"
1183,3,18,12,1183,10,14,"-1"
1316,3,21,12,1316,8,14,"-1"
851,3,24,12,851,12,4,"-1"
1335,3,30,12,1335,4,14,"1"
666,3,32,12,666,2,6,"-1"
1184,3,36,12,1184,14,8,"-1"
668,3,39,12,668,10,2,"-1"
982,3,42,12,982,20,6,"-1"
631,3,46,12,631,8,2,"-1"
683,1,48,12,683,14,10,"-1"
204,1,49,12,764,10,12,"-1"
560,3,49,12,764,10,12,"-1"
685,1,50,12,685,4,6,"-1"
1081,1,51,12,1081,2,18,"1"
1402,1,52,12,1402,10,4,"-1"
668,1,53,12,668,4,4,"-1"
862,1,54,12,862,16,8,"-1"
125,3,56,12,750,14,16,"-1"
625,1,56,12,750,14,16,"-1"
800,3,57,12,800,20,8,"-1"
1182,3,58,12,1182,12,10,"-1"
1004,3,61,12,1004,4,20,"1"
635,1,62,12,635,18,2,"-1"
916,3,63,12,916,18,20,"-1"
580,3,64,12,580,8,8,"-1"
620,3,65,12,620,20,10,"-1"
398,3,66,12,398,6,10,"-1"
584,3,68,12,584,16,12,"-1"
668,3,69,12,668,14,12,"-1"
1735,3,70,12,1735,4,10,"1"
651,3,71,12,651,6,6,"-1"
585,3,81,12,585,12,6,"-1"
1164,3,89,12,1164,6,18,"1"
649,3,90,12,649,18,16,"-1"
570,3,95,12,570,18,8,"-1"
753,-1,98,12,753,10,18,"-1"
612,-1,99,12,612,14,18,"-1"
568,-1,100,12,568,18,12,"-1"
275,3,5,14,1153,6,8,"1"
221,-1,5,14,1153,6,8,"1"
451,3,5,14,1153,6,8,"1"
206,-1,5,14,1153,6,8,"1"
43,3,6,14,1784,18,18,"1"
507,1,6,14,1784,18,18,"1"
372,3,6,14,1784,18,18,"1"
427,-1,6,14,1784,18,18,"1"
15,3,6,14,1784,18,18,"1"
420,1,6,14,1784,18,18,"1"
208,1,7,14,1603,18,20,"1"
772,3,7,14,1603,18,20,"1"
351,-1,7,14,1603,18,20,"1"
272,3,7,14,1603,18,20,"1"
22,3,9,14,1150,4,16,"1"
204,1,9,14,1150,4,16,"1"
25,3,9,14,1150,4,16,"1"
199,-1,9,14,1150,4,16,"1"
700,3,9,14,1150,4,16,"1"
287,3,11,14,927,2,12,"1"
179,1,11,14,927,2,12,"1"
461,3,11,14,927,2,12,"1"
70,3,12,14,1217,14,20,"1"
164,1,12,14,1217,14,20,"1"
983,3,12,14,1217,14,20,"1"
88,3,13,14,1187,10,18,"1"
139,1,13,14,1187,10,18,"1"
960,3,13,14,1187,10,18,"1"
261,3,14,14,1565,20,12,"-1"
116,-1,14,14,1565,20,12,"-1"
1188,3,14,14,1565,20,12,"-1"
366,-1,15,14,928,2,10,"1"
533,3,15,14,928,2,10,"1"
29,-1,15,14,928,2,10,"1"
283,3,16,14,2250,10,12,"1"
107,-1,16,14,2250,10,12,"1"
1418,3,16,14,2250,10,12,"1"
58,-1,16,14,2250,10,12,"1"
178,3,16,14,2250,10,12,"1"
206,-1,16,14,2250,10,12,"1"
211,3,17,14,1579,16,14,"-1"
196,-1,17,14,1579,16,14,"-1"
535,3,17,14,1579,16,14,"-1"
298,-1,17,14,1579,16,14,"-1"
18,3,17,14,1579,16,14,"-1"
321,1,17,14,1579,16,14,"-1"
257,3,18,14,1626,18,8,"-1"
237,-1,18,14,1626,18,8,"-1"
965,3,18,14,1626,18,8,"-1"
167,1,18,14,1626,18,8,"-1"
247,3,19,14,1118,16,20,"1"
155,-1,19,14,1118,16,20,"1"
716,3,19,14,1118,16,20,"1"
228,1,20,14,1300,12,14,"1"
17,3,20,14,1300,12,14,"1"
213,-1,20,14,1300,12,14,"1"
842,3,20,14,1300,12,14,"1"
97,3,21,14,1705,14,10,"-1"
117,1,21,14,1705,14,10,"-1"
606,3,21,14,1705,14,10,"-1"
379,-1,21,14,1705,14,10,"-1"
506,3,21,14,1705,14,10,"-1"
187,1,22,14,1563,8,2,"-1"
226,3,22,14,1563,8,2,"-1"
165,1,22,14,1563,8,2,"-1"
301,3,22,14,1563,8,2,"-1"
26,1,22,14,1563,8,2,"-1"
0,-1,22,14,1563,8,2,"-1"
6,3,22,14,1563,8,2,"-1"
5,1,22,14,1563,8,2,"-1"
5,-1,22,14,1563,8,2,"-1"
642,3,22,14,1563,8,2,"-1"
118,1,23,14,1007,6,20,"1"
697,3,23,14,1007,6,20,"1"
192,-1,23,14,1007,6,20,"1"
54,1,24,14,1251,14,16,"1"
234,3,24,14,1251,14,16,"1"
94,-1,24,14,1251,14,16,"1"
403,3,24,14,1251,14,16,"1"
466,-1,24,14,1251,14,16,"1"
96,1,25,14,1320,6,2,"-1"
112,3,25,14,1320,6,2,"-1"
171,-1,25,14,1320,6,2,"-1"
941,3,25,14,1320,6,2,"-1"
222,3,26,14,865,4,20,"1"
131,-1,26,14,865,4,20,"1"
512,3,26,14,865,4,20,"1"
238,3,27,14,1498,16,12,"-1"
161,-1,27,14,1498,16,12,"-1"
417,3,27,14,1498,16,12,"-1"
661,-1,27,14,1498,16,12,"-1"
21,3,27,14,1498,16,12,"-1"
12,1,28,14,2648,10,10,"1"
208,3,28,14,2648,10,10,"1"
195,-1,28,14,2648,10,10,"1"
1087,3,28,14,2648,10,10,"1"
821,1,28,14,2648,10,10,"1"
325,3,28,14,2648,10,10,"1"
218,1,30,14,970,12,16,"1"
17,3,30,14,970,12,16,"1"
160,-1,30,14,970,12,16,"1"
575,3,30,14,970,12,16,"1"
338,3,31,14,1567,2,2,"1"
172,1,31,14,1567,2,2,"1"
799,3,31,14,1567,2,2,"1"
258,1,31,14,1567,2,2,"1"
929,3,32,14,938,8,16,"1"
9,-1,32,14,938,8,16,"1"
262,3,33,14,1070,2,16,"1"
136,1,33,14,1070,2,16,"1"
319,3,33,14,1070,2,16,"1"
155,-1,33,14,1070,2,16,"1"
198,3,33,14,1070,2,16,"1"
359,3,35,14,1369,20,14,"-1"
171,1,35,14,1369,20,14,"-1"
225,3,35,14,1369,20,14,"-1"
598,-1,35,14,1369,20,14,"-1"
16,3,35,14,1369,20,14,"-1"
5,1,37,14,1231,20,4,"-1"
266,3,37,14,1231,20,4,"-1"
72,-1,37,14,1231,20,4,"-1"
21,3,37,14,1231,20,4,"-1"
163,1,37,14,1231,20,4,"-1"
704,3,37,14,1231,20,4,"-1"
343,-1,38,14,1146,12,12,"1"
8,3,38,14,1146,12,12,"1"
161,1,38,14,1146,12,12,"1"
634,3,38,14,1146,12,12,"1"
53,3,39,14,1143,10,20,"1"
174,1,39,14,1143,10,20,"1"
631,3,39,14,1143,10,20,"1"
106,1,39,14,1143,10,20,"1"
179,3,39,14,1143,10,20,"1"
291,3,40,14,1665,4,8,"1"
140,-1,40,14,1665,4,8,"1"
1234,3,40,14,1665,4,8,"1"
208,3,41,14,1430,16,16,"1"
161,-1,41,14,1430,16,16,"1"
395,3,41,14,1430,16,16,"1"
390,-1,41,14,1430,16,16,"1"
276,3,41,14,1430,16,16,"1"
269,3,42,14,1121,12,20,"1"
167,-1,42,14,1121,12,20,"1"
387,3,42,14,1121,12,20,"1"
189,1,42,14,1121,12,20,"1"
109,3,42,14,1121,12,20,"1"
221,1,43,14,1062,6,14,"1"
7,3,43,14,1062,6,14,"1"
162,-1,43,14,1062,6,14,"1"
672,3,43,14,1062,6,14,"1"
845,3,44,14,964,10,16,"1"
119,-1,44,14,964,10,16,"1"
167,1,46,14,1184,12,18,"1"
39,3,46,14,1184,12,18,"1"
162,-1,46,14,1184,12,18,"1"
482,3,46,14,1184,12,18,"1"
334,-1,46,14,1184,12,18,"1"
441,3,49,14,1006,2,6,"1"
52,1,49,14,1006,2,6,"1"
513,3,49,14,1006,2,6,"1"
353,3,50,14,1267,20,20,"1"
188,1,50,14,1267,20,20,"1"
251,3,50,14,1267,20,20,"1"
475,-1,50,14,1267,20,20,"1"
258,3,51,14,980,8,14,"1"
216,-1,51,14,980,8,14,"1"
506,3,51,14,980,8,14,"1"
246,3,53,14,1137,8,8,"1"
82,-1,53,14,1137,8,8,"1"
15,3,53,14,1137,8,8,"1"
229,1,53,14,1137,8,8,"1"
359,3,53,14,1137,8,8,"1"
206,-1,53,14,1137,8,8,"1"
225,3,55,14,1047,6,10,"1"
220,-1,55,14,1047,6,10,"1"
602,3,55,14,1047,6,10,"1"
63,3,57,14,1420,20,16,"-1"
225,1,57,14,1420,20,16,"-1"
16,3,57,14,1420,20,16,"-1"
53,-1,57,14,1420,20,16,"-1"
654,3,57,14,1420,20,16,"-1"
409,-1,57,14,1420,20,16,"-1"
228,3,58,14,1583,4,2,"-1"
190,-1,58,14,1583,4,2,"-1"
1165,3,58,14,1583,4,2,"-1"
1036,3,60,14,1036,8,20,"1"
35,1,61,14,1049,6,16,"1"
100,3,61,14,1049,6,16,"1"
89,1,61,14,1049,6,16,"1"
147,3,61,14,1049,6,16,"1"
652,-1,61,14,1049,6,16,"1"
26,3,61,14,1049,6,16,"1"
10,1,62,14,1166,10,2,"-1"
142,3,62,14,1166,10,2,"-1"
62,1,62,14,1166,10,2,"-1"
952,3,62,14,1166,10,2,"-1"
243,3,64,14,1436,8,6,"-1"
164,-1,64,14,1436,8,6,"-1"
514,3,64,14,1436,8,6,"-1"
109,-1,64,14,1436,8,6,"-1"
406,3,64,14,1436,8,6,"-1"
288,3,65,14,1519,14,4,"-1"
121,-1,65,14,1519,14,4,"-1"
1110,3,65,14,1519,14,4,"-1"
1251,3,66,14,1251,16,6,"-1"
1217,3,67,14,1217,16,10,"-1"
71,3,68,14,1065,20,6,"-1"
355,-1,68,14,1065,20,6,"-1"
511,3,68,14,1065,20,6,"-1"
128,-1,68,14,1065,20,6,"-1"
1056,3,69,14,1184,20,10,"-1"
128,-1,69,14,1184,20,10,"-1"
1431,3,70,14,1431,20,2,"-1"
978,-1,71,14,1145,18,4,"-1"
17,3,71,14,1145,18,4,"-1"
150,-1,71,14,1145,18,4,"-1"
298,3,72,14,1565,6,6,"1"
349,-1,72,14,1565,6,6,"1"
6,3,72,14,1565,6,6,"1"
722,1,72,14,1565,6,6,"1"
190,3,72,14,1565,6,6,"1"
224,3,73,14,1052,8,4,"-1"
280,-1,73,14,1052,8,4,"-1"
17,3,73,14,1052,8,4,"-1"
458,1,73,14,1052,8,4,"-1"
7,3,73,14,1052,8,4,"-1"
66,-1,73,14,1052,8,4,"-1"
334,-1,74,14,863,2,20,"1"
11,3,74,14,863,2,20,"1"
518,1,74,14,863,2,20,"1"
406,3,76,14,1134,10,4,"-1"
349,-1,76,14,1134,10,4,"-1"
370,3,76,14,1134,10,4,"-1"
9,-1,76,14,1134,10,4,"-1"
237,3,77,14,1132,16,18,"1"
196,-1,77,14,1132,16,18,"1"
699,3,77,14,1132,16,18,"1"
244,1,78,14,998,8,10,"1"
8,3,78,14,998,8,10,"1"
173,-1,78,14,998,8,10,"1"
55,1,78,14,998,8,10,"1"
394,3,78,14,998,8,10,"1"
124,-1,78,14,998,8,10,"1"
127,3,79,14,1117,14,14,"1"
990,-1,79,14,1117,14,14,"1"
391,3,80,14,1068,2,8,"1"
264,1,80,14,1068,2,8,"1"
97,3,80,14,1068,2,8,"1"
316,-1,80,14,1068,2,8,"1"
240,3,81,14,891,6,12,"1"
185,-1,81,14,891,6,12,"1"
11,3,81,14,891,6,12,"1"
305,1,81,14,891,6,12,"1"
25,3,81,14,891,6,12,"1"
125,-1,81,14,891,6,12,"1"
275,3,82,14,1028,4,4,"1"
100,-1,82,14,1028,4,4,"1"
8,3,82,14,1028,4,4,"1"
170,1,82,14,1028,4,4,"1"
145,3,82,14,1028,4,4,"1"
151,1,82,14,1028,4,4,"1"
15,3,82,14,1028,4,4,"1"
164,-1,82,14,1028,4,4,"1"
233,3,83,14,800,12,6,"1"
117,1,83,14,800,12,6,"1"
450,3,83,14,800,12,6,"1"
929,1,84,14,1338,16,2,"-1"
409,3,84,14,1338,16,2,"-1"
290,1,85,14,1048,16,4,"-1"
0,3,85,14,1048,16,4,"-1"
67,-1,85,14,1048,16,4,"-1"
15,1,85,14,1048,16,4,"-1"
1,3,85,14,1048,16,4,"-1"
377,1,85,14,1048,16,4,"-1"
298,3,85,14,1048,16,4,"-1"
60,3,86,14,1526,12,4,"-1"
718,1,86,14,1526,12,4,"-1"
748,3,86,14,1526,12,4,"-1"
11,3,88,14,1015,2,18,"1"
400,1,88,14,1015,2,18,"1"
604,3,88,14,1015,2,18,"1"
253,3,90,14,1021,8,18,"1"
202,-1,90,14,1021,8,18,"1"
566,3,90,14,1021,8,18,"1"
1135,1,91,14,1141,4,18,"1"
6,3,91,14,1141,4,18,"1"
291,3,93,14,1387,20,18,"-1"
167,-1,93,14,1387,20,18,"-1"
929,3,93,14,1387,20,18,"-1"
117,1,94,14,933,4,10,"1"
108,3,94,14,933,4,10,"1"
204,-1,94,14,933,4,10,"1"
504,3,94,14,933,4,10,"1"
201,1,95,14,1100,20,8,"-1"
20,3,95,14,1100,20,8,"-1"
180,-1,95,14,1100,20,8,"-1"
28,1,95,14,1100,20,8,"-1"
671,3,95,14,1100,20,8,"-1"
227,3,96,14,919,4,6,"1"
158,-1,96,14,919,4,6,"1"
183,3,96,14,919,4,6,"1"
83,1,96,14,919,4,6,"1"
268,3,96,14,919,4,6,"1"
316,3,97,14,1074,6,18,"1"
57,-1,97,14,1074,6,18,"1"
63,1,97,14,1074,6,18,"1"
96,3,97,14,1074,6,18,"1"
236,1,97,14,1074,6,18,"1"
306,3,97,14,1074,6,18,"1"
260,1,98,14,872,4,14,"1"
19,3,98,14,872,4,14,"1"
91,-1,98,14,872,4,14,"1"
502,3,98,14,872,4,14,"1"
239,3,100,14,935,4,12,"1"
195,-1,100,14,935,4,12,"1"
353,1,100,14,935,4,12,"1"
5,3,100,14,935,4,12,"1"
143,-1,100,14,935,4,12,"1"
222,3,8,15,1872,10,14,"-1"
1650,1,8,15,1872,10,14,"-1"
228,1,1,17,512,8,10,"-1"
20,3,1,17,512,8,10,"-1"
169,-1,1,17,512,8,10,"-1"
15,3,1,17,512,8,10,"-1"
80,1,1,17,512,8,10,"-1"
415,1,2,17,415,4,8,"-1"
292,1,3,17,546,6,20,"-1"
254,3,3,17,546,6,20,"-1"
380,3,5,17,380,2,4,"-1"
364,3,6,17,364,12,6,"-1"
415,3,7,17,415,20,2,"-1"
399,3,8,17,399,4,16,"-1"
386,3,9,17,386,14,6,"-1"
439,3,10,17,439,20,4,"-1"
321,1,11,17,355,18,12,"-1"
34,3,11,17,355,18,12,"-1"
399,3,13,17,399,2,14,"-1"
381,3,14,17,381,8,4,"-1"
451,3,15,17,451,10,4,"-1"
396,3,16,17,396,2,10,"-1"
347,3,17,17,347,8,6,"-1"
317,3,18,17,317,10,8,"-1"
333,3,19,17,333,10,16,"-1"
331,3,20,17,331,6,8,"-1"
100,1,22,17,364,18,10,"-1"
264,3,22,17,364,18,10,"-1"
309,1,23,17,497,4,20,"-1"
188,3,23,17,497,4,20,"-1"
516,1,24,17,516,4,10,"-1"
335,1,26,17,335,8,20,"-1"
357,1,27,17,368,20,20,"-1"
11,3,27,17,368,20,20,"-1"
277,1,30,17,783,12,4,"-1"
506,3,30,17,783,12,4,"-1"
413,3,32,17,531,4,18,"-1"
118,1,32,17,531,4,18,"-1"
28,3,33,17,479,20,14,"-1"
411,1,33,17,479,20,14,"-1"
40,3,33,17,479,20,14,"-1"
404,1,36,17,498,16,12,"-1"
94,3,36,17,498,16,12,"-1"
381,3,37,17,403,10,20,"-1"
22,1,37,17,403,10,20,"-1"
354,1,38,17,354,6,12,"-1"
87,1,39,17,87,6,18,"-1"
366,1,40,17,366,2,2,"-1"
445,1,42,17,445,16,6,"-1"
340,3,43,17,352,18,14,"-1"
12,1,43,17,352,18,14,"-1"
568,1,45,17,568,16,14,"-1"
366,3,51,17,366,8,12,"-1"
436,3,52,17,436,12,14,"-1"
736,3,53,17,736,2,16,"-1"
354,3,54,17,354,18,16,"-1"
467,3,55,17,467,16,18,"-1"
418,3,56,17,418,8,2,"-1"
488,3,58,17,488,12,10,"-1"
306,-1,59,17,384,12,16,"-1"
21,3,59,17,384,12,16,"-1"
57,1,59,17,384,12,16,"-1"
356,3,64,17,356,20,18,"-1"
375,3,65,17,448,18,20,"-1"
73,1,65,17,448,18,20,"-1"
330,3,66,17,330,4,12,"-1"
404,3,67,17,404,12,2,"-1"
335,3,68,17,335,12,20,"-1"
484,3,69,17,484,20,12,"-1"
430,3,71,17,430,12,12,"-1"
86,3,72,17,86,16,20,"-1"
417,3,73,17,417,20,16,"-1"
96,3,75,17,96,20,8,"-1"
404,3,76,17,404,4,2,"-1"
394,3,80,17,504,8,14,"-1"
110,1,80,17,504,8,14,"-1"
345,3,83,17,518,4,14,"-1"
173,1,83,17,518,4,14,"-1"
465,3,84,17,465,10,18,"-1"
852,3,91,17,852,6,4,"-1"
550,3,92,17,550,12,8,"-1"
779,3,93,17,779,6,6,"-1"
533,3,94,17,533,14,20,"-1"
860,3,2,18,860,4,10,"1"
1136,3,3,18,1136,12,8,"-1"
1287,3,4,18,1287,12,2,"-1"
1048,3,5,18,1048,18,20,"1"
1077,3,6,18,1077,4,8,"1"
1383,3,7,18,1383,6,8,"1"
882,3,8,18,882,2,10,"1"
1330,3,9,18,1330,14,12,"-1"
1412,3,10,18,1412,20,14,"-1"
1198,3,11,18,1198,8,8,"-1"
1104,3,12,18,1104,12,6,"-1"
953,3,13,18,953,6,10,"1"
1730,3,14,18,1730,2,2,"-1"
1000,3,15,18,1000,14,4,"-1"
1001,3,16,18,1001,16,10,"-1"
824,3,17,18,1346,8,20,"1"
9,-1,17,18,1346,8,20,"1"
13,1,17,18,1346,8,20,"1"
500,3,17,18,1346,8,20,"1"
1699,3,18,18,1699,10,10,"-1"
1445,3,19,18,1445,18,10,"-1"
481,3,20,18,1019,10,20,"1"
281,-1,20,18,1019,10,20,"1"
246,3,20,18,1019,10,20,"1"
11,-1,20,18,1019,10,20,"1"
713,-1,21,18,1249,16,6,"-1"
323,3,21,18,1249,16,6,"-1"
213,-1,21,18,1249,16,6,"-1"
835,-1,22,18,864,4,16,"1"
29,3,22,18,864,4,16,"1"
1611,3,23,18,1611,16,2,"-1"
868,3,24,18,868,10,6,"-1"
557,3,25,18,800,20,16,"-1"
72,-1,25,18,800,20,16,"-1"
171,3,25,18,800,20,16,"-1"
474,3,26,18,866,6,2,"-1"
392,-1,26,18,866,6,2,"-1"
1016,3,27,18,1016,2,14,"1"
783,3,28,18,783,8,4,"-1"
723,3,29,18,723,8,2,"-1"
1749,3,30,18,1749,4,2,"-1"
382,3,31,18,894,18,6,"-1"
236,-1,31,18,894,18,6,"-1"
276,3,31,18,894,18,6,"-1"
687,3,32,18,687,14,2,"-1"
1332,3,33,18,1332,2,16,"1"
815,3,34,18,815,8,14,"1"
592,3,35,18,1298,10,14,"1"
431,-1,35,18,1298,10,14,"1"
275,3,35,18,1298,10,14,"1"
949,3,36,18,949,2,18,"1"
498,3,37,18,947,4,18,"1"
242,-1,37,18,947,4,18,"1"
207,3,37,18,947,4,18,"1"
1249,3,38,18,1249,10,12,"1"
598,3,39,18,841,6,16,"1"
243,-1,39,18,841,6,16,"1"
1368,3,40,18,1368,20,12,"-1"
830,3,41,18,830,2,20,"1"
1134,3,42,18,1134,14,14,"-1"
1367,3,43,18,1367,10,18,"1"
620,3,44,18,964,6,4,"-1"
181,-1,44,18,964,6,4,"-1"
33,3,44,18,964,6,4,"-1"
130,1,44,18,964,6,4,"-1"
786,3,45,18,1649,20,2,"-1"
280,1,45,18,1649,20,2,"-1"
41,3,45,18,1649,20,2,"-1"
497,-1,45,18,1649,20,2,"-1"
45,3,45,18,1649,20,2,"-1"
565,3,46,18,1299,20,10,"-1"
263,-1,46,18,1299,20,10,"-1"
471,3,46,18,1299,20,10,"-1"
494,3,47,18,689,8,18,"1"
195,-1,47,18,689,8,18,"1"
1633,3,48,18,1633,8,12,"1"
501,3,49,18,899,18,18,"-1"
274,-1,49,18,899,18,18,"-1"
124,3,49,18,899,18,18,"-1"
1190,3,50,18,1190,4,12,"1"
795,3,51,18,795,12,12,"-1"
649,3,52,18,649,12,16,"1"
1019,3,53,18,1019,12,18,"1"
799,3,54,18,799,12,10,"-1"
1629,3,55,18,1629,18,14,"-1"
2171,3,56,18,2171,12,4,"-1"
1837,3,57,18,1837,12,14,"1"
1220,3,58,18,1220,20,18,"-1"
918,3,59,18,918,6,14,"1"
1200,3,60,18,1200,20,20,"-1"
1356,3,61,18,1356,2,4,"1"
944,3,62,18,944,18,16,"-1"
1201,3,63,18,1201,16,18,"1"
493,3,64,18,1117,14,10,"-1"
415,-1,64,18,1117,14,10,"-1"
209,3,64,18,1117,14,10,"-1"
1221,3,65,18,2007,16,16,"-1"
242,-1,65,18,2007,16,16,"-1"
544,3,65,18,2007,16,16,"-1"
2049,3,66,18,2049,20,4,"-1"
1402,3,67,18,1402,6,12,"1"
1304,3,68,18,1304,16,20,"1"
997,3,69,18,997,20,6,"-1"
837,3,70,18,837,6,18,"1"
1166,3,71,18,1166,14,16,"1"
793,3,72,18,1001,2,8,"1"
208,-1,72,18,1001,2,8,"1"
520,3,73,18,1183,10,4,"-1"
218,-1,73,18,1183,10,4,"-1"
328,3,73,18,1183,10,4,"-1"
117,-1,73,18,1183,10,4,"-1"
591,3,74,18,982,2,6,"1"
244,-1,74,18,982,2,6,"1"
147,3,74,18,982,2,6,"1"
867,3,75,18,867,14,6,"-1"
683,3,76,18,683,12,20,"1"
609,3,77,18,822,4,20,"1"
159,-1,77,18,822,4,20,"1"
54,3,77,18,822,4,20,"1"
1110,3,78,18,1110,16,8,"-1"
1350,3,79,18,1350,18,12,"-1"
1766,3,80,18,1766,16,14,"-1"
1500,3,81,18,1500,10,2,"-1"
1271,3,82,18,1271,10,8,"-1"
1664,3,83,18,1664,8,6,"-1"
565,3,84,18,2226,18,4,"-1"
217,-1,84,18,2226,18,4,"-1"
1444,3,84,18,2226,18,4,"-1"
535,3,85,18,1084,14,18,"1"
140,-1,85,18,1084,14,18,"1"
409,3,85,18,1084,14,18,"1"
1212,3,86,18,1212,8,16,"1"
883,3,87,18,883,4,14,"1"
1931,3,88,18,1931,4,6,"1"
569,3,89,18,835,14,20,"1"
223,-1,89,18,835,14,20,"1"
43,3,89,18,835,14,20,"1"
587,3,90,18,1035,16,12,"-1"
195,-1,90,18,1035,16,12,"-1"
253,3,90,18,1035,16,12,"-1"
700,3,91,18,700,2,12,"1"
491,3,92,18,992,4,4,"-1"
106,-1,92,18,992,4,4,"-1"
52,3,92,18,992,4,4,"-1"
174,-1,92,18,992,4,4,"-1"
169,3,92,18,992,4,4,"-1"
459,3,93,18,702,6,20,"1"
243,-1,93,18,702,6,20,"1"
578,3,95,18,921,8,10,"1"
343,-1,95,18,921,8,10,"1"
1467,3,96,18,1467,14,8,"-1"
886,3,97,18,886,6,6,"-1"
1119,3,98,18,1119,20,8,"-1"
1072,3,99,18,1072,10,16,"1"
906,3,100,18,906,18,8,"-1"
667,1,1,19,881,2,8,"1"
214,3,1,19,881,2,8,"1"
1083,3,12,19,1083,18,6,"-1"
493,3,18,19,1216,16,10,"-1"
198,1,18,19,1216,16,10,"-1"
258,3,18,19,1216,16,10,"-1"
246,1,18,19,1216,16,10,"-1"
21,3,18,19,1216,16,10,"-1"
265,3,19,19,962,12,8,"-1"
310,1,19,19,962,12,8,"-1"
387,3,19,19,962,12,8,"-1"
1241,3,20,19,1313,8,10,"-1"
51,1,20,19,1313,8,10,"-1"
21,3,20,19,1313,8,10,"-1"
1038,3,21,19,1038,8,2,"-1"
847,3,24,19,847,6,18,"1"
682,3,44,19,682,8,18,"1"
425,1,60,19,750,6,16,"1"
325,3,60,19,750,6,16,"1"
562,1,61,19,904,20,18,"-1"
342,3,61,19,904,20,18,"-1"
425,1,62,19,1319,14,14,"-1"
73,3,62,19,1319,14,14,"-1"
808,1,62,19,1319,14,14,"-1"
13,3,62,19,1319,14,14,"-1"
1081,1,78,19,1090,16,14,"-1"
9,3,78,19,1090,16,14,"-1"
648,3,98,19,648,12,10,"-1"
436,1,1,20,2030,16,4,"-1"
417,3,1,20,2030,16,4,"-1"
117,1,1,20,2030,16,4,"-1"
700,3,1,20,2030,16,4,"-1"
360,1,1,20,2030,16,4,"-1"
441,1,2,20,2167,2,18,"1"
299,3,2,20,2167,2,18,"1"
72,1,2,20,2167,2,18,"1"
886,3,2,20,2167,2,18,"1"
469,1,2,20,2167,2,18,"1"
474,1,3,20,1300,10,10,"-1"
321,3,3,20,1300,10,10,"-1"
505,1,3,20,1300,10,10,"-1"
1563,1,4,20,2202,8,6,"-1"
639,3,4,20,2202,8,6,"-1"
13,3,8,20,2214,6,14,"1"
615,1,8,20,2214,6,14,"1"
31,3,8,20,2214,6,14,"1"
920,-1,8,20,2214,6,14,"1"
11,3,8,20,2214,6,14,"1"
624,1,8,20,2214,6,14,"1"
395,1,9,20,1378,20,10,"-1"
19,3,9,20,1378,20,10,"-1"
276,-1,9,20,1378,20,10,"-1"
17,3,9,20,1378,20,10,"-1"
286,1,9,20,1378,20,10,"-1"
32,3,9,20,1378,20,10,"-1"
353,-1,9,20,1378,20,10,"-1"
211,3,10,20,1401,14,4,"-1"
293,1,10,20,1401,14,4,"-1"
24,3,10,20,1401,14,4,"-1"
538,-1,10,20,1401,14,4,"-1"
16,3,10,20,1401,14,4,"-1"
319,1,10,20,1401,14,4,"-1"
211,3,12,20,3684,10,20,"1"
311,1,12,20,3684,10,20,"1"
40,3,12,20,3684,10,20,"1"
307,-1,12,20,3684,10,20,"1"
69,3,12,20,3684,10,20,"1"
2481,-1,12,20,3684,10,20,"1"
17,3,12,20,3684,10,20,"1"
248,1,12,20,3684,10,20,"1"
108,1,15,20,1434,16,20,"-1"
123,3,15,20,1434,16,20,"-1"
283,1,15,20,1434,16,20,"-1"
21,3,15,20,1434,16,20,"-1"
723,-1,15,20,1434,16,20,"-1"
7,3,15,20,1434,16,20,"-1"
169,1,15,20,1434,16,20,"-1"
496,1,18,20,1469,4,20,"1"
13,3,18,20,1469,4,20,"1"
436,-1,18,20,1469,4,20,"1"
117,3,18,20,1469,4,20,"1"
250,-1,18,20,1469,4,20,"1"
2,3,18,20,1469,4,20,"1"
155,1,18,20,1469,4,20,"1"
193,3,20,20,1634,6,10,"-1"
244,1,20,20,1634,6,10,"-1"
20,3,20,20,1634,6,10,"-1"
422,-1,20,20,1634,6,10,"-1"
8,3,20,20,1634,6,10,"-1"
536,1,20,20,1634,6,10,"-1"
